id,id_loc,province_state,country_region,lat,long,date,confirmed_to_date,new_confirmed,deaths_to_date,new_deaths,recovered_to_date,new_recovered
6892,144," Norfolk County, MA",US,42.1767,-71.1449,2020-03-01,0,0,0,0,0,0
6893,145,"Berkeley, CA",US,37.8715,-122.273,2020-03-01,0,0,0,0,0,0
6894,146,"Maricopa County, AZ",US,33.2918,-112.4291,2020-03-01,0,0,0,0,0,0
6895,147,"Wake County, NC",US,35.8032,-78.5661,2020-03-01,0,0,0,0,0,0
6896,148,"Westchester County, NY",US,41.122,-73.7949,2020-03-01,0,0,0,0,0,0
6897,149,,Ukraine,48.3794,31.1656,2020-03-01,0,0,0,0,0,0
6898,150,,Saint Barthelemy,17.9,-62.8333,2020-03-01,0,0,0,0,0,0
6899,151,"Orange County, CA",US,33.7879,-117.8531,2020-03-01,1,0,0,0,0,0
6900,152,,Hungary,47.1625,19.5033,2020-03-01,0,0,0,0,0,0
6901,153,Northern Territory,Australia,-12.4634,130.8456,2020-03-01,0,0,0,0,0,0
6902,154,,Faroe Islands,61.8926,-6.9118,2020-03-01,0,0,0,0,0,0
6903,155,,Gibraltar,36.1408,-5.3536,2020-03-01,0,0,0,0,0,0
6904,156,,Liechtenstein,47.14,9.55,2020-03-01,0,0,0,0,0,0
6905,157,,Poland,51.9194,19.1451,2020-03-01,0,0,0,0,0,0
6906,158,,Tunisia,34,9,2020-03-01,0,0,0,0,0,0
6907,159,"Contra Costa County, CA",US,37.8534,-121.9018,2020-03-01,0,0,0,0,0,0
6908,160,,Palestine,31.9522,35.2332,2020-03-01,0,0,0,0,0,0
6909,161,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-01,0,0,0,0,0,0
6910,162,,Slovenia,46.1512,14.9955,2020-03-01,0,0,0,0,0,0
6911,163,"Bergen County, NJ",US,40.9263,-74.077,2020-03-01,0,0,0,0,0,0
6912,164,"Harris County, TX",US,29.7752,-95.3103,2020-03-01,0,0,0,0,0,0
6913,165,"San Francisco County, CA",US,37.7749,-122.4194,2020-03-01,0,0,0,0,0,0
6914,166,,South Africa,-30.5595,22.9375,2020-03-01,0,0,0,0,0,0
6915,167,"Clark County, NV",US,36.0796,-115.094,2020-03-01,0,0,0,0,0,0
6916,168,"Fort Bend County, TX",US,29.5693,-95.8143,2020-03-01,0,0,0,0,0,0
6917,169,"Grant County, WA",US,47.1981,-119.3732,2020-03-01,0,0,0,0,0,0
6918,170,"Queens County, NY",US,40.7282,-73.7949,2020-03-01,0,0,0,0,0,0
6919,171,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-03-01,0,0,0,0,0,0
6920,172,"Williamson County, TN",US,35.9179,-86.8622,2020-03-01,0,0,0,0,0,0
6921,0,Anhui,Mainland China,31.8257,117.2264,2020-03-02,990,0,6,0,917,44
6922,1,Beijing,Mainland China,40.1824,116.4142,2020-03-02,414,1,8,0,282,6
6923,2,Chongqing,Mainland China,30.0572,107.874,2020-03-02,576,0,6,0,469,19
6924,3,Fujian,Mainland China,26.0789,117.9874,2020-03-02,296,0,1,0,255,8
6925,4,Gansu,Mainland China,36.0611,103.8343,2020-03-02,91,0,2,0,85,1
6926,5,Guangdong,Mainland China,23.3417,113.4244,2020-03-02,1350,1,7,0,1059,43
6927,6,Guangxi,Mainland China,23.8298,108.7881,2020-03-02,252,0,2,0,192,11
6928,7,Guizhou,Mainland China,26.8154,106.8748,2020-03-02,146,0,2,0,114,2
6929,8,Hainan,Mainland China,19.1959,109.7453,2020-03-02,168,0,5,0,151,2
6930,9,Hebei,Mainland China,38.0428,114.5149,2020-03-02,318,0,6,0,296,2
6931,10,Heilongjiang,Mainland China,47.862,127.7615,2020-03-02,480,0,13,0,356,14
6932,11,Henan,Mainland China,33.882020000000004,113.614,2020-03-02,1272,0,22,0,1205,7
6933,12,Hubei,Mainland China,30.9756,112.2707,2020-03-02,67103,196,2803,42,33934,2398
6934,13,Hunan,Mainland China,27.6104,111.7088,2020-03-02,1018,0,4,0,887,21
6935,14,Inner Mongolia,Mainland China,44.0935,113.9448,2020-03-02,75,0,0,0,54,2
6936,15,Jiangsu,Mainland China,32.9711,119.455,2020-03-02,631,0,0,0,543,7
6937,16,Jiangxi,Mainland China,27.614,115.7221,2020-03-02,935,0,1,0,850,19
6938,17,Jilin,Mainland China,43.6661,126.1923,2020-03-02,93,0,1,0,83,5
6939,18,Liaoning,Mainland China,41.2956,122.6085,2020-03-02,122,0,1,0,103,0
6940,19,Ningxia,Mainland China,37.2692,106.1655,2020-03-02,74,1,0,0,69,0
6941,20,Qinghai,Mainland China,35.7452,95.9956,2020-03-02,18,0,0,0,18,0
6942,21,Shaanxi,Mainland China,35.1917,108.8701,2020-03-02,245,0,1,0,216,8
6943,22,Shandong,Mainland China,36.3427,118.1498,2020-03-02,758,0,6,0,460,17
6944,23,Shanghai,Mainland China,31.202,121.4491,2020-03-02,337,0,3,0,292,2
6945,24,Shanxi,Mainland China,37.5777,112.2922,2020-03-02,133,0,0,0,119,3
6946,25,Sichuan,Mainland China,30.6171,102.7103,2020-03-02,538,0,3,0,386,21
6947,26,Tianjin,Mainland China,39.3054,117.323,2020-03-02,136,0,3,0,111,0
6948,27,Tibet,Mainland China,31.6927,88.0924,2020-03-02,1,0,0,0,1,0
6949,28,Xinjiang,Mainland China,41.1129,85.2401,2020-03-02,76,0,3,0,66,2
6950,29,Yunnan,Mainland China,24.974,101.487,2020-03-02,174,0,2,0,168,5
6951,30,Zhejiang,Mainland China,29.1832,120.0934,2020-03-02,1206,1,1,0,1069,23
6952,31,,Thailand,15,101,2020-03-02,43,43,1,1,31,31
6953,32,,Japan,36,138,2020-03-02,274,274,6,6,32,32
6954,33,,South Korea,36,128,2020-03-02,4335,4335,28,28,30,30
6955,34,Taiwan,Taiwan,23.7,121,2020-03-02,41,1,1,0,12,3
6956,35,"King County, WA",US,47.6062,-122.3321,2020-03-02,14,5,5,4,1,0
6957,36,"Cook County, IL",US,41.7377,-87.6976,2020-03-02,4,1,0,0,2,0
6958,37,"Tempe, AZ",US,33.4255,-111.94,2020-03-02,1,0,0,0,1,0
6959,38,Macau,Macau,22.1667,113.55,2020-03-02,10,0,0,0,8,0
6960,39,Hong Kong,Hong Kong,22.3,114.2,2020-03-02,100,4,2,0,36,0
6961,40,,Singapore,1.2833,103.8333,2020-03-02,108,108,0,0,78,78
6962,41,,Vietnam,16,108,2020-03-02,16,16,0,0,16,16
6963,42,,France,47,2,2020-03-02,191,191,3,3,12,12
6964,43,,Nepal,28.1667,84.25,2020-03-02,1,1,0,0,1,1
6965,44,,Malaysia,2.5,112.5,2020-03-02,29,29,0,0,18,18
6966,45,"Toronto, ON",Canada,43.6532,-79.3832,2020-03-02,17,3,0,0,2,0
6967,46,British Columbia,Canada,49.2827,-123.1207,2020-03-02,8,0,0,0,3,0
6968,47,"Los Angeles, CA",US,34.0522,-118.2437,2020-03-02,1,0,0,0,0,0
6969,48,New South Wales,Australia,-33.8688,151.2093,2020-03-02,6,0,0,0,4,0
6970,49,Victoria,Australia,-37.8136,144.9631,2020-03-02,9,2,0,0,4,0
6971,50,Queensland,Australia,-28.0167,153.4,2020-03-02,9,0,0,0,1,0
6972,51,,Cambodia,11.55,104.9167,2020-03-02,1,1,0,0,1,1
6973,52,,Sri Lanka,7,81,2020-03-02,1,1,0,0,1,1
6974,53,,Germany,51,9,2020-03-02,159,159,0,0,16,16
6975,54,,Finland,64,26,2020-03-02,6,6,0,0,1,1
6976,55,,United Arab Emirates,24,54,2020-03-02,21,21,0,0,5,5
6977,56,,Philippines,13,122,2020-03-02,3,3,1,1,1,1
6978,57,,India,21,78,2020-03-02,5,5,0,0,3,3
6979,58,"London, ON",Canada,42.9849,-81.2453,2020-03-02,1,0,0,0,1,0
6980,59,,Italy,43,12,2020-03-02,2036,2036,52,52,149,149
6981,60,,UK,55,-3,2020-03-02,40,40,0,0,8,8
6982,61,,Russia,60,90,2020-03-02,3,3,0,0,2,2
6983,62,,Sweden,63,16,2020-03-02,15,15,0,0,0,0
6984,63,"Santa Clara, CA",US,37.3541,-121.9552,2020-03-02,9,6,0,0,1,0
6985,64,,Spain,40,-4,2020-03-02,120,120,0,0,2,2
6986,65,South Australia,Australia,-34.9285,138.6007,2020-03-02,3,0,0,0,2,0
6987,66,"Boston, MA",US,42.3601,-71.0589,2020-03-02,1,0,0,0,1,0
6988,67,"San Benito, CA",US,36.5761,-120.9876,2020-03-02,2,0,0,0,0,0
6989,68,,Belgium,50.8333,4,2020-03-02,8,8,0,0,1,1
6990,69,"Madison, WI",US,43.0731,-89.4012,2020-03-02,1,0,0,0,0,0
6991,70,Diamond Princess cruise ship,Others,35.4437,139.638,2020-03-02,705,0,6,0,10,0
6992,71,"San Diego County, CA",US,32.7157,-117.1611,2020-03-02,2,0,0,0,1,0
6993,72,"San Antonio, TX",US,29.4241,-98.4936,2020-03-02,1,0,0,0,0,0
6994,73,,Egypt,26,30,2020-03-02,2,2,0,0,1,1
6995,74,,Iran,32,53,2020-03-02,1501,1501,66,66,291,291
6996,75,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-03-02,0,0,0,0,0,0
6997,76,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-03-02,0,0,0,0,0,0
6998,77,From Diamond Princess,Australia,35.4437,139.638,2020-03-02,0,0,0,0,0,0
6999,78,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-03-02,0,0,0,0,0,0
7000,79,,Lebanon,33.8547,35.8623,2020-03-02,13,13,0,0,0,0
7001,80,"Humboldt County, CA",US,40.745,-123.8695,2020-03-02,1,0,0,0,0,0
7002,81,"Sacramento County, CA",US,38.4747,-121.3542,2020-03-02,2,0,0,0,0,0
7003,82,,Iraq,33,44,2020-03-02,26,26,0,0,0,0
7156,62,,Sweden,63,16,2020-03-03,21,21,0,0,0,0
7004,83,Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-03-02,45,1,0,0,0,0
7005,84,,Oman,21,57,2020-03-02,6,6,0,0,1,1
7006,85,,Afghanistan,33,65,2020-03-02,1,1,0,0,0,0
7007,86,,Bahrain,26.0275,50.55,2020-03-02,49,49,0,0,0,0
7008,87,,Kuwait,29.5,47.75,2020-03-02,56,56,0,0,0,0
7009,88,,Algeria,28.0339,1.6596,2020-03-02,3,3,0,0,0,0
7010,89,,Croatia,45.1,15.2,2020-03-02,7,7,0,0,0,0
7011,90,,Switzerland,46.8182,8.2275,2020-03-02,42,42,0,0,0,0
7012,91,,Austria,47.5162,14.5501,2020-03-02,18,18,0,0,0,0
7013,92,,Israel,31,35,2020-03-02,10,10,0,0,1,1
7014,93,,Pakistan,30.3753,69.3451,2020-03-02,4,4,0,0,0,0
7015,94,,Brazil,-14.235,-51.9253,2020-03-02,2,2,0,0,0,0
7016,95,,Georgia,42.3154,43.3569,2020-03-02,3,3,0,0,0,0
7017,96,,Greece,39.0742,21.8243,2020-03-02,7,7,0,0,0,0
7018,97,,North Macedonia,41.6086,21.7453,2020-03-02,1,1,0,0,0,0
7019,98,,Norway,60.472,8.4689,2020-03-02,25,25,0,0,0,0
7020,99,,Romania,45.9432,24.9668,2020-03-02,3,3,0,0,0,0
7021,100,,Denmark,56.2639,9.5018,2020-03-02,4,4,0,0,0,0
7022,101,,Estonia,58.5953,25.0136,2020-03-02,1,1,0,0,0,0
7023,102,,Netherlands,52.1326,5.2913,2020-03-02,18,18,0,0,0,0
7024,103,,San Marino,43.9424,12.4578,2020-03-02,8,8,0,0,0,0
7025,104,,Belarus,53.7098,27.9534,2020-03-02,1,1,0,0,0,0
7026,105," Montreal, QC",Canada,45.5017,-73.5673,2020-03-02,1,0,0,0,0,0
7027,106,,Iceland,64.9631,-19.0208,2020-03-02,6,6,0,0,0,0
7028,107,,Lithuania,55.1694,23.8813,2020-03-02,1,1,0,0,0,0
7029,108,,Mexico,23.6345,-102.5528,2020-03-02,5,5,0,0,0,0
7030,109,,New Zealand,-40.9006,174.886,2020-03-02,1,1,0,0,0,0
7031,110,,Nigeria,9.082,8.6753,2020-03-02,1,1,0,0,0,0
7032,111,Western Australia,Australia,-31.9505,115.8605,2020-03-02,2,0,1,0,0,0
7033,112,,Ireland,53.1424,-7.6921,2020-03-02,1,1,0,0,0,0
7034,113,,Luxembourg,49.8153,6.1296,2020-03-02,1,1,0,0,0,0
7035,114,,Monaco,43.7333,7.4167,2020-03-02,1,1,0,0,0,0
7036,115,,Qatar,25.3548,51.1839,2020-03-02,3,3,0,0,0,0
7037,116,"Snohomish County, WA",US,48.033,-121.8339,2020-03-02,4,2,1,1,0,0
7038,117,,Ecuador,-1.8312,-78.1834,2020-03-02,6,6,0,0,0,0
7039,118,,Azerbaijan,40.1431,47.5769,2020-03-02,3,3,0,0,0,0
7040,119,,Czech Republic,49.8175,15.473,2020-03-02,3,3,0,0,0,0
7041,120,,Armenia,40.0691,45.0382,2020-03-02,1,1,0,0,0,0
7042,121,,Dominican Republic,18.7357,-70.1627,2020-03-02,1,1,0,0,0,0
7043,122,"Providence, RI",US,41.824,-71.4128,2020-03-02,2,1,0,0,0,0
7044,123,,Indonesia,-0.7893,113.9213,2020-03-02,2,2,0,0,0,0
7045,124,,Portugal,39.3999,-8.2245,2020-03-02,2,2,0,0,0,0
7046,125,,Andorra,42.5063,1.5218,2020-03-02,1,1,0,0,0,0
7047,126,Tasmania,Australia,-41.4545,145.9707,2020-03-02,1,1,0,0,0,0
7048,127,,Latvia,56.8796,24.6032,2020-03-02,1,1,0,0,0,0
7049,128,,Morocco,31.7917,-7.0926,2020-03-02,1,1,0,0,0,0
7050,129,,Saudi Arabia,24,45,2020-03-02,1,1,0,0,0,0
7051,130,,Senegal,14.4974,-14.4524,2020-03-02,1,1,0,0,0,0
7052,131,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-03-02,1,1,0,0,0,0
7053,132,"Hillsborough, FL",US,27.9904,-82.3018,2020-03-02,1,1,0,0,0,0
7054,133,"New York City, NY",US,40.7128,-74.006,2020-03-02,1,1,0,0,0,0
7055,134,"Placer County, CA",US,39.0916,-120.8039,2020-03-02,1,1,0,0,0,0
7056,135,"San Mateo, CA",US,37.563,-122.3255,2020-03-02,1,1,0,0,0,0
7057,136,"Sarasota, FL",US,27.3364,-82.5307,2020-03-02,1,1,0,0,0,0
7058,137,"Sonoma County, CA",US,38.578,-122.9888,2020-03-02,1,1,0,0,0,0
7059,138,"Umatilla, OR",US,45.775,-118.7606,2020-03-02,1,1,0,0,0,0
7060,139,"Fulton County, GA",US,33.8034,-84.3963,2020-03-02,0,0,0,0,0,0
7061,140,"Washington County, OR",US,45.547,-123.1386,2020-03-02,2,1,0,0,0,0
7062,141,,Argentina,-38.4161,-63.6167,2020-03-02,0,0,0,0,0,0
7063,142,,Chile,-35.6751,-71.543,2020-03-02,0,0,0,0,0,0
7064,143,,Jordan,31.24,36.51,2020-03-02,0,0,0,0,0,0
7065,144," Norfolk County, MA",US,42.1767,-71.1449,2020-03-02,0,0,0,0,0,0
7066,145,"Berkeley, CA",US,37.8715,-122.273,2020-03-02,0,0,0,0,0,0
7067,146,"Maricopa County, AZ",US,33.2918,-112.4291,2020-03-02,0,0,0,0,0,0
7068,147,"Wake County, NC",US,35.8032,-78.5661,2020-03-02,0,0,0,0,0,0
7069,148,"Westchester County, NY",US,41.122,-73.7949,2020-03-02,0,0,0,0,0,0
7070,149,,Ukraine,48.3794,31.1656,2020-03-02,0,0,0,0,0,0
7071,150,,Saint Barthelemy,17.9,-62.8333,2020-03-02,0,0,0,0,0,0
7072,151,"Orange County, CA",US,33.7879,-117.8531,2020-03-02,1,0,0,0,0,0
7073,152,,Hungary,47.1625,19.5033,2020-03-02,0,0,0,0,0,0
7074,153,Northern Territory,Australia,-12.4634,130.8456,2020-03-02,0,0,0,0,0,0
7075,154,,Faroe Islands,61.8926,-6.9118,2020-03-02,0,0,0,0,0,0
7076,155,,Gibraltar,36.1408,-5.3536,2020-03-02,0,0,0,0,0,0
7077,156,,Liechtenstein,47.14,9.55,2020-03-02,0,0,0,0,0,0
7078,157,,Poland,51.9194,19.1451,2020-03-02,0,0,0,0,0,0
7079,158,,Tunisia,34,9,2020-03-02,0,0,0,0,0,0
7080,159,"Contra Costa County, CA",US,37.8534,-121.9018,2020-03-02,0,0,0,0,0,0
7081,160,,Palestine,31.9522,35.2332,2020-03-02,0,0,0,0,0,0
7082,161,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-02,0,0,0,0,0,0
7083,162,,Slovenia,46.1512,14.9955,2020-03-02,0,0,0,0,0,0
7084,163,"Bergen County, NJ",US,40.9263,-74.077,2020-03-02,0,0,0,0,0,0
7085,164,"Harris County, TX",US,29.7752,-95.3103,2020-03-02,0,0,0,0,0,0
7086,165,"San Francisco County, CA",US,37.7749,-122.4194,2020-03-02,0,0,0,0,0,0
7087,166,,South Africa,-30.5595,22.9375,2020-03-02,0,0,0,0,0,0
7088,167,"Clark County, NV",US,36.0796,-115.094,2020-03-02,0,0,0,0,0,0
7089,168,"Fort Bend County, TX",US,29.5693,-95.8143,2020-03-02,0,0,0,0,0,0
7090,169,"Grant County, WA",US,47.1981,-119.3732,2020-03-02,0,0,0,0,0,0
7091,170,"Queens County, NY",US,40.7282,-73.7949,2020-03-02,0,0,0,0,0,0
7092,171,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-03-02,0,0,0,0,0,0
7093,172,"Williamson County, TN",US,35.9179,-86.8622,2020-03-02,0,0,0,0,0,0
7094,0,Anhui,Mainland China,31.8257,117.2264,2020-03-03,990,0,6,0,936,19
7095,1,Beijing,Mainland China,40.1824,116.4142,2020-03-03,414,0,8,0,288,6
7096,2,Chongqing,Mainland China,30.0572,107.874,2020-03-03,576,0,6,0,490,21
7097,3,Fujian,Mainland China,26.0789,117.9874,2020-03-03,296,0,1,0,260,5
7098,4,Gansu,Mainland China,36.0611,103.8343,2020-03-03,91,0,2,0,86,1
7099,5,Guangdong,Mainland China,23.3417,113.4244,2020-03-03,1350,0,7,0,1101,42
7100,6,Guangxi,Mainland China,23.8298,108.7881,2020-03-03,252,0,2,0,202,10
7101,7,Guizhou,Mainland China,26.8154,106.8748,2020-03-03,146,0,2,0,114,0
7102,8,Hainan,Mainland China,19.1959,109.7453,2020-03-03,168,0,5,0,155,4
7103,9,Hebei,Mainland China,38.0428,114.5149,2020-03-03,318,0,6,0,300,4
7104,10,Heilongjiang,Mainland China,47.862,127.7615,2020-03-03,480,0,13,0,366,10
7105,11,Henan,Mainland China,33.882020000000004,113.614,2020-03-03,1272,0,22,0,1231,26
7106,12,Hubei,Mainland China,30.9756,112.2707,2020-03-03,67217,114,2835,32,36208,2274
7107,13,Hunan,Mainland China,27.6104,111.7088,2020-03-03,1018,0,4,0,906,19
7108,14,Inner Mongolia,Mainland China,44.0935,113.9448,2020-03-03,75,0,1,1,59,5
7109,15,Jiangsu,Mainland China,32.9711,119.455,2020-03-03,631,0,0,0,562,19
7110,16,Jiangxi,Mainland China,27.614,115.7221,2020-03-03,935,0,1,0,870,20
7111,17,Jilin,Mainland China,43.6661,126.1923,2020-03-03,93,0,1,0,83,0
7112,18,Liaoning,Mainland China,41.2956,122.6085,2020-03-03,125,3,1,0,106,3
7113,19,Ningxia,Mainland China,37.2692,106.1655,2020-03-03,74,0,0,0,69,0
7114,20,Qinghai,Mainland China,35.7452,95.9956,2020-03-03,18,0,0,0,18,0
7115,21,Shaanxi,Mainland China,35.1917,108.8701,2020-03-03,245,0,1,0,216,0
7116,22,Shandong,Mainland China,36.3427,118.1498,2020-03-03,758,0,6,0,511,51
7117,23,Shanghai,Mainland China,31.202,121.4491,2020-03-03,338,1,3,0,294,2
7118,24,Shanxi,Mainland China,37.5777,112.2922,2020-03-03,133,0,0,0,124,5
7119,25,Sichuan,Mainland China,30.6171,102.7103,2020-03-03,538,0,3,0,394,8
7120,26,Tianjin,Mainland China,39.3054,117.323,2020-03-03,136,0,3,0,124,13
7121,27,Tibet,Mainland China,31.6927,88.0924,2020-03-03,1,0,0,0,1,0
7122,28,Xinjiang,Mainland China,41.1129,85.2401,2020-03-03,76,0,3,0,68,2
7123,29,Yunnan,Mainland China,24.974,101.487,2020-03-03,174,0,2,0,169,1
7124,30,Zhejiang,Mainland China,29.1832,120.0934,2020-03-03,1213,7,1,0,1093,24
7125,31,,Thailand,15,101,2020-03-03,43,43,1,1,31,31
7126,32,,Japan,36,138,2020-03-03,293,293,6,6,43,43
7127,33,,South Korea,36,128,2020-03-03,5186,5186,28,28,30,30
7128,34,Taiwan,Taiwan,23.7,121,2020-03-03,42,1,1,0,12,0
7129,35,"King County, WA",US,47.6062,-122.3321,2020-03-03,21,7,6,1,1,0
7130,36,"Cook County, IL",US,41.7377,-87.6976,2020-03-03,4,0,0,0,2,0
7131,37,"Tempe, AZ",US,33.4255,-111.94,2020-03-03,1,0,0,0,1,0
7132,38,Macau,Macau,22.1667,113.55,2020-03-03,10,0,0,0,9,1
7133,39,Hong Kong,Hong Kong,22.3,114.2,2020-03-03,100,0,2,0,37,1
7134,40,,Singapore,1.2833,103.8333,2020-03-03,110,110,0,0,78,78
7135,41,,Vietnam,16,108,2020-03-03,16,16,0,0,16,16
7136,42,,France,47,2,2020-03-03,204,204,4,4,12,12
7137,43,,Nepal,28.1667,84.25,2020-03-03,1,1,0,0,1,1
7138,44,,Malaysia,2.5,112.5,2020-03-03,36,36,0,0,22,22
7139,45,"Toronto, ON",Canada,43.6532,-79.3832,2020-03-03,19,2,0,0,2,0
7140,46,British Columbia,Canada,49.2827,-123.1207,2020-03-03,9,1,0,0,3,0
7141,47,"Los Angeles, CA",US,34.0522,-118.2437,2020-03-03,1,0,0,0,0,0
7142,48,New South Wales,Australia,-33.8688,151.2093,2020-03-03,13,7,0,0,4,0
7143,49,Victoria,Australia,-37.8136,144.9631,2020-03-03,9,0,0,0,4,0
7144,50,Queensland,Australia,-28.0167,153.4,2020-03-03,11,2,0,0,1,0
7145,51,,Cambodia,11.55,104.9167,2020-03-03,1,1,0,0,1,1
7146,52,,Sri Lanka,7,81,2020-03-03,1,1,0,0,1,1
7147,53,,Germany,51,9,2020-03-03,196,196,0,0,16,16
7148,54,,Finland,64,26,2020-03-03,6,6,0,0,1,1
7149,55,,United Arab Emirates,24,54,2020-03-03,27,27,0,0,5,5
7150,56,,Philippines,13,122,2020-03-03,3,3,1,1,1,1
7151,57,,India,21,78,2020-03-03,5,5,0,0,3,3
7152,58,"London, ON",Canada,42.9849,-81.2453,2020-03-03,1,0,0,0,1,0
7153,59,,Italy,43,12,2020-03-03,2502,2502,79,79,160,160
7154,60,,UK,55,-3,2020-03-03,51,51,0,0,8,8
7155,61,,Russia,60,90,2020-03-03,3,3,0,0,2,2
7157,63,"Santa Clara, CA",US,37.3541,-121.9552,2020-03-03,11,2,0,0,1,0
7158,64,,Spain,40,-4,2020-03-03,165,165,1,1,2,2
7159,65,South Australia,Australia,-34.9285,138.6007,2020-03-03,3,0,0,0,2,0
7160,66,"Boston, MA",US,42.3601,-71.0589,2020-03-03,1,0,0,0,1,0
7161,67,"San Benito, CA",US,36.5761,-120.9876,2020-03-03,2,0,0,0,0,0
7162,68,,Belgium,50.8333,4,2020-03-03,13,13,0,0,1,1
7163,69,"Madison, WI",US,43.0731,-89.4012,2020-03-03,1,0,0,0,1,1
7164,70,Diamond Princess cruise ship,Others,35.4437,139.638,2020-03-03,706,1,6,0,10,0
7165,71,"San Diego County, CA",US,32.7157,-117.1611,2020-03-03,2,0,0,0,1,0
7166,72,"San Antonio, TX",US,29.4241,-98.4936,2020-03-03,1,0,0,0,0,0
7167,73,,Egypt,26,30,2020-03-03,2,2,0,0,1,1
7168,74,,Iran,32,53,2020-03-03,2336,2336,77,77,291,291
7169,75,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-03-03,0,0,0,0,0,0
7170,76,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-03-03,0,0,0,0,0,0
7171,77,From Diamond Princess,Australia,35.4437,139.638,2020-03-03,0,0,0,0,0,0
7172,78,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-03-03,0,0,0,0,0,0
7173,79,,Lebanon,33.8547,35.8623,2020-03-03,13,13,0,0,0,0
7174,80,"Humboldt County, CA",US,40.745,-123.8695,2020-03-03,1,0,0,0,0,0
7175,81,"Sacramento County, CA",US,38.4747,-121.3542,2020-03-03,2,0,0,0,0,0
7176,82,,Iraq,33,44,2020-03-03,32,32,0,0,0,0
7177,83,Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-03-03,45,0,0,0,0,0
7178,84,,Oman,21,57,2020-03-03,12,12,0,0,2,2
7179,85,,Afghanistan,33,65,2020-03-03,1,1,0,0,0,0
7180,86,,Bahrain,26.0275,50.55,2020-03-03,49,49,0,0,0,0
7181,87,,Kuwait,29.5,47.75,2020-03-03,56,56,0,0,0,0
7182,88,,Algeria,28.0339,1.6596,2020-03-03,5,5,0,0,0,0
7183,89,,Croatia,45.1,15.2,2020-03-03,9,9,0,0,0,0
7184,90,,Switzerland,46.8182,8.2275,2020-03-03,56,56,0,0,2,2
7185,91,,Austria,47.5162,14.5501,2020-03-03,21,21,0,0,0,0
7186,92,,Israel,31,35,2020-03-03,12,12,0,0,1,1
7187,93,,Pakistan,30.3753,69.3451,2020-03-03,5,5,0,0,0,0
7188,94,,Brazil,-14.235,-51.9253,2020-03-03,2,2,0,0,0,0
7189,95,,Georgia,42.3154,43.3569,2020-03-03,3,3,0,0,0,0
7190,96,,Greece,39.0742,21.8243,2020-03-03,7,7,0,0,0,0
7191,97,,North Macedonia,41.6086,21.7453,2020-03-03,1,1,0,0,0,0
7192,98,,Norway,60.472,8.4689,2020-03-03,32,32,0,0,0,0
7193,99,,Romania,45.9432,24.9668,2020-03-03,3,3,0,0,0,0
7194,100,,Denmark,56.2639,9.5018,2020-03-03,6,6,0,0,0,0
7195,101,,Estonia,58.5953,25.0136,2020-03-03,2,2,0,0,0,0
7196,102,,Netherlands,52.1326,5.2913,2020-03-03,24,24,0,0,0,0
7197,103,,San Marino,43.9424,12.4578,2020-03-03,10,10,1,1,0,0
7198,104,,Belarus,53.7098,27.9534,2020-03-03,1,1,0,0,0,0
7199,105," Montreal, QC",Canada,45.5017,-73.5673,2020-03-03,1,0,0,0,0,0
7200,106,,Iceland,64.9631,-19.0208,2020-03-03,11,11,0,0,0,0
7201,107,,Lithuania,55.1694,23.8813,2020-03-03,1,1,0,0,0,0
7202,108,,Mexico,23.6345,-102.5528,2020-03-03,5,5,0,0,1,1
7203,109,,New Zealand,-40.9006,174.886,2020-03-03,1,1,0,0,0,0
7204,110,,Nigeria,9.082,8.6753,2020-03-03,1,1,0,0,0,0
7205,111,Western Australia,Australia,-31.9505,115.8605,2020-03-03,2,0,1,0,0,0
7206,112,,Ireland,53.1424,-7.6921,2020-03-03,2,2,0,0,0,0
7207,113,,Luxembourg,49.8153,6.1296,2020-03-03,1,1,0,0,0,0
7208,114,,Monaco,43.7333,7.4167,2020-03-03,1,1,0,0,0,0
7209,115,,Qatar,25.3548,51.1839,2020-03-03,7,7,0,0,0,0
7210,116,"Snohomish County, WA",US,48.033,-121.8339,2020-03-03,6,2,1,0,0,0
7211,117,,Ecuador,-1.8312,-78.1834,2020-03-03,7,7,0,0,0,0
7212,118,,Azerbaijan,40.1431,47.5769,2020-03-03,3,3,0,0,0,0
7213,119,,Czech Republic,49.8175,15.473,2020-03-03,5,5,0,0,0,0
7214,120,,Armenia,40.0691,45.0382,2020-03-03,1,1,0,0,0,0
7215,121,,Dominican Republic,18.7357,-70.1627,2020-03-03,1,1,0,0,0,0
7216,122,"Providence, RI",US,41.824,-71.4128,2020-03-03,2,0,0,0,0,0
